Sensor,Grupo de Execução,Precision,Recall,F1-Measure,Tempo Processa Sensor
1,isolation-Freezing-L2,0.45585086282907167,0.8377314814814815,0.5904233624276042,0.07472395896911621
2,isolation-Freezing-L2,0.45274892323283505,0.8273148148148148,0.585230063861143,0.06497883796691895
3,isolation-Freezing-L2,0.45488958990536277,0.8344907407407407,0.5888117599020009,0.06322264671325684
4,isolation-Freezing-L2,0.45701357466063347,0.8416666666666667,0.5923753665689149,0.06350994110107422
5,isolation-Freezing-L2,0.4578313253012048,0.8444444444444444,0.5937499999999999,0.0630636215209961
6,isolation-Freezing-L2,0.458510904988719,0.8467592592592592,0.5948934786144088,0.06340765953063965
7,isolation-Freezing-L2,0.4583751253761284,0.8462962962962963,0.5946649316851008,0.06342005729675293
8,isolation-Freezing-L2,0.4561933534743202,0.8388888888888889,0.5909980430528375,0.06340718269348145
9,isolation-Freezing-L2,0.45537065052950076,0.8361111111111111,0.5896180215475024,0.06343507766723633
10,isolation-Freezing-L2,0.45530197957382423,0.8358796296296296,0.5895028977226349,0.06271171569824219
11,isolation-Freezing-L2,0.4554393041724442,0.8363425925925926,0.5897331265812454,0.06294822692871094
12,isolation-Freezing-L2,0.45564516129032256,0.837037037037037,0.5900783289817233,0.06328749656677246
13,isolation-Freezing-L2,0.45810336176618166,0.8453703703703703,0.5942076147087537,0.06327080726623535
14,isolation-Freezing-L2,0.4550271224927463,0.8349537037037037,0.5890422144198579,0.06427884101867676
15,isolation-Freezing-L2,0.4563302290460609,0.8393518518518519,0.591227784118702,0.06254053115844727
16,isolation-Freezing-L2,0.45433876468359224,0.8326388888888889,0.5878891885265997,0.06377720832824707
17,isolation-Freezing-L2,0.4572182434979269,0.8423611111111111,0.5927192768140728,0.06305050849914551
18,isolation-Freezing-L2,0.45509586276488395,0.8351851851851851,0.589157413455258,0.06298255920410156
19,isolation-Freezing-L2,0.4578313253012048,0.8444444444444444,0.5937499999999999,0.06330513954162598
20,isolation-Freezing-L2,0.459053343350864,0.8486111111111111,0.5958069234519746,0.06362056732177734
21,isolation-Freezing-L2,0.4549583648750946,0.8347222222222223,0.5889269965703087,0.0631871223449707
22,isolation-Freezing-L2,0.45810336176618166,0.8453703703703703,0.5942076147087537,0.0635068416595459
23,isolation-Freezing-L2,0.4569453174104337,0.8414351851851852,0.5922606924643584,0.06354331970214844
24,isolation-Freezing-L2,0.45898559799624294,0.8483796296296297,0.5956928078017065,0.06403613090515137
25,isolation-Freezing-L2,0.458510904988719,0.8467592592592592,0.5948934786144088,0.0641639232635498
26,isolation-Freezing-L2,0.457286432160804,0.8425925925925926,0.5928338762214984,0.06391429901123047
27,isolation-Freezing-L2,0.45817132823278567,0.8456018518518519,0.5943219718539006,0.06300568580627441
28,isolation-Freezing-L2,0.4575590155700653,0.8435185185185186,0.5932920872679909,0.06318974494934082
29,isolation-Freezing-L2,0.45810336176618166,0.8453703703703703,0.5942076147087537,0.06317329406738281
30,isolation-Freezing-L2,0.45986496624156037,0.8513888888888889,0.5971748660496834,0.0631706714630127
